"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2025-04-14 00:00:00",413112,729322,46922,4511,3057604,4109782.4285714286,3348937.8571428573
"2025-04-15 00:00:00",491277,807259,24532,21304,2242850,3952813.5714285714,3184394.8571428573
"2025-04-16 00:00:00",631663,524770,13438,0,3108016,4073495.714285714,3149031.1428571427
"2025-04-17 00:00:00",494970,683442,41202,5028,1452403,3848438.285714286,3235858.285714286
"2025-04-18 00:00:00",232301,474684,16998,0,1574509,3625639.8571428573,3302245.714285714
"2025-04-19 00:00:00",621602,672204,0,13594,2046317,3530575.8571428573,3452224
"2025-04-20 00:00:00",639272,516105,7583,0,2749643,3479778.714285714,3497940
"2025-04-21 00:00:00",254740,617454,9710,9521,2698870,3385324.8571428573,3717406.1428571427
"2025-04-22 00:00:00",652046,992609,25619,16317,2795670,3513187.4285714286,3957451.4285714286
"2025-04-23 00:00:00",470979,408851,74152,11980,2424492,3386411.4285714286,3938781.1428571427
"2025-04-24 00:00:00",609189,664282,23709,12213,1871967,3458456.4285714286,3941493.1428571427
"2025-04-25 00:00:00",298341,664711,33445,17735,3288026,3744708.714285714,3823366.285714286
"2025-04-26 00:00:00",568145,388663,2140,14253,3242917,3867909,3852112.714285714
"2025-04-27 00:00:00",416149,607815,10955,8979,2210933,3773941.714285714,4004934.714285714
"2025-04-28 00:00:00",317379,850943,0,7573,3365353,3909792.285714286,4075502.8571428573
"2025-04-29 00:00:00",632681,702651,42296,2855,2526510,3827611.285714286,3974866.1428571427
"2025-04-30 00:00:00",502167,791574,23699,16114,2795607,3933140.8571428573,3998157.4285714286
"2025-05-01 00:00:00",479571,701923,3185,7368,3744788,4183923,4048089
"2025-05-02 00:00:00",481561,452014,33878,8433,2176873,4019708.8571428573,4233434.428571428
"2025-05-03 00:00:00",548504,260354,17503,11703,2743230,3929019.714285714,4198775.857142857
"2025-05-04 00:00:00",290289,481575,12183,0,3124329,4022383.285714286,4471843.285714285
"2025-05-05 00:00:00",545643,707080,14995,0,3567643,4064399.285714286,4396929.571428572
"2025-05-06 00:00:00",497009,1029376,64810,4443,3001931,4163052.8571428573,4379225.285714285
"2025-05-07 00:00:00",565813,321423,2589,13950,2518655,4062091.285714286,4337991.428571428
"2025-05-08 00:00:00",713189,720544,47396,7573,979704,3709458.5714285714,4705126.428571428
"2025-05-09 00:00:00",367550,644813,12499,0,1600597,3634129.714285714,4591130.857142857
"2025-05-10 00:00:00",494672,698416,13998,11875,2332538,3629873.1428571427,4577154
"2025-05-11 00:00:00",311302,644190,18645,5589,3094550,3653572.8571428573,4380671.428571428
"2025-05-12 00:00:00",510430,656012,49433,0,3347316,3614691.4285714286,4128921.5714285714
"2025-05-13 00:00:00",304308,637184,22822,16810,2256366,3420394.4285714286,4145778.714285714
"2025-05-14 00:00:00",495587,673549,21192,8926,2859363,3511278,3962179.285714286
"2025-05-15 00:00:00",760250,632569,43206,6295,3081905,3804966.5714285714,3583084.285714286
"2025-05-16 00:00:00",445606,843162,113860,3763,3028293,4063427.4285714286,3490970.714285714
"2025-05-17 00:00:00",788269,646058,8734,10099,2347437,4099013,3653167.1428571427
"2025-05-18 00:00:00",489060,590585,24018,9297,3345880,4153950.714285714,3816542.5714285714
"2025-05-19 00:00:00",463859,321747,6956,4173,2861748,4024707,4116867.285714286
"2025-05-20 00:00:00",523711,875780,9961,11834,3254775,4230217.142857143,3996980.5714285714
"2025-05-21 00:00:00",511544,491156,21673,9916,2590536,4168247,4210485
"2025-05-22 00:00:00",568006,354975,7068,2272,1737855,3903382.8571428573,4357184.857142857
"2025-05-23 00:00:00",398924,970104,27494,2984,3350141,3948377.8571428573,4538369.714285715
"2025-05-24 00:00:00",661633,639695,48582,12866,2495179,3257654.285714286,4011973.285714286
"2025-05-25 00:00:00",613663,746524,25909,2160,2845150,3445333.1428571427,3935571
"2025-05-26 00:00:00",637953,779651,23977,2166,3011713,3583091.4285714286,3642037.285714286
"2025-05-27 00:00:00",706534,566997,5228,17246,2393933,3710348.1428571427,3799969.5714285714
"2025-05-28 00:00:00",353832,626557,14477,0,2760733,3902528.714285714,3682277.714285714
"2025-05-29 00:00:00",480430,728181,45039,2368,4185138,4151134.5714285714,3615942.1428571427
"2025-05-30 00:00:00",334905,515306,42431,8647,2200977,4076542,3497675.285714286
"2025-05-31 00:00:00",414945,638496,5807,2768,2392278,4018876.1428571427,3294408.285714286
"2025-06-01 00:00:00",756122,544848,26280,17363,2396731,3948581.8571428573,3456855.4285714286
"2025-06-02 00:00:00",546352,461266,52135,3597,3045041,3899000.5714285714,3399305.4285714286
"2025-06-03 00:00:00",423817,924852,11899,10655,2846231,3974359.8571428573,3181533.714285714
"2025-06-04 00:00:00",804306,345398,21361,19500,3509723,4109315.285714286,3161268.5714285714
"2025-06-05 00:00:00",506701,727397,15452,0,2869011,3920373.1428571427,3119831
"2025-06-06 00:00:00",370079,363777,10013,6653,2324336,3916457.714285714,3021669
"2025-06-07 00:00:00",343123,740661,53439,0,3862555,4137241,3061017.4285714286
"2025-06-08 00:00:00",503766,770644,25213,4318,3310828,4262015.714285715,3204309.285714286
"2025-06-09 00:00:00",715458,830491,65531,9346,3608858,4422200.428571428,3370507.285714286
"2025-06-10 00:00:00",601527,563672,64024,8920,2565467,4363080,3653328.5714285714
"2025-06-11 00:00:00",408677,780399,16254,4942,2687843,4248483.857142857,3627017.1428571427
"2025-06-12 00:00:00",542136,279251,31680,2353,2944641,4202984,3713007.8571428573
"2025-06-13 00:00:00",387093,756621,38981,12950,2613578,4307893.142857143,4124130.4285714286
"2025-06-14 00:00:00",626342,812113,7819,12143,2234704,4121228,4417325.714285715
"2025-06-15 00:00:00",534057,590380,28790,0,3474991,4123149.4285714286,4134192.285714286
"2025-06-16 00:00:00",511291,441896,13276,18858,2483867,3871650,4034173.4285714286
"2025-06-17 00:00:00",482848,709682,2866,0,2656220,3878508,4029696
"2025-06-18 00:00:00",390130,651320,35882,7295,2622368,3851205.1428571427,3952554.5714285714
"2025-06-19 00:00:00",407532,345550,17599,8015,3660760,3942547,3888256.8571428573
"2025-06-20 00:00:00",665498,372936,14922,7547,1848614,3814017.714285714,3798738.714285714
"2025-06-21 00:00:00",455500,936623,24689,11415,2175749,3801282.8571428573,3495654.4285714286
"2025-06-22 00:00:00",390738,531294,5196,2504,3425897,3762341.5714285714,3555196.1428571427
"2025-06-23 00:00:00",524181,463219,29551,2728,1903660,3684363.1428571427,3719529.285714286
"2025-06-24 00:00:00",541814,430898,40378,0,2884807,3690974.714285714,3794029.5714285714
"2025-06-25 00:00:00",302236,481755,16750,0,3095022,3717941.4285714286,4049737.1428571427
"2025-06-26 00:00:00",701183,454886,0,6678,2729670,3639793.1428571427,4177334.714285714
"2025-06-27 00:00:00",606074,451512,101371,5929,2415550,3735638.8571428573,3909091
"2025-06-28 00:00:00",394747,532500,24415,0,3477648,3853543.5714285714,4142981.714285714
"2025-06-29 00:00:00",424578,612244,29746,15574,2661724,3766148.8571428573,4261846
"2025-06-30 00:00:00",337396,668503,34024,8881,3071945,3937207.5714285714,4182235.4285714286
"2025-07-01 00:00:00",585473,556095,41862,8039,1622028,3782293.4285714286,3913081
"2025-07-02 00:00:00",303021,725064,1964,9370,2604705,3746345.285714286,4184702.714285714
"2025-07-03 00:00:00",490697,602587,25111,25180,2545505,3717297.1428571427,4049090.8571428573
"2025-07-04 00:00:00",557941,784802,32268,0,3322851,3876929.285714286,4229178.857142857
"2025-07-05 00:00:00",434971,500133,34915,0,2195756,3696424.285714286,4115236.285714286
"2025-07-06 00:00:00",370051,472861,6242,11167,1486289,3496816.4285714286,4011059.285714286
"2025-07-07 00:00:00",519517,673266,66123,4697,2426545,3435301.8571428573,3994287.4285714286
"2025-07-08 00:00:00",446954,749396,30569,7361,1321643,3398505.285714286,4208443.857142857
"2025-07-09 00:00:00",294904,532137,7128,7193,2802672,3398492.1428571427,3835747.5714285714
"2025-07-10 00:00:00",535536,630798,67234,13329,3187842,3505014.5714285714,3944890.714285714
"2025-07-11 00:00:00",241585,716559,10477,7901,3368827,3454655.5714285714,4018440.8571428573
"2025-07-12 00:00:00",547728,480095,0,9636,3519285,3653365.285714286,4156087.1428571427
"2025-07-13 00:00:00",329941,498618,19887,9155,2108776,2843374.8571428573,3820245.4285714286
"2025-07-14 00:00:00",434616,706873,49765,9014,2618316,2908659.1428571427,3695902.714285714
"2025-07-15 00:00:00",788795,668917,16066,10485,2964087,3258420.1428571427,3822284.4285714286
"2025-07-16 00:00:00",261342,707206,14451,4115,3058920,3233064.285714286,3686757.285714286
"2025-07-17 00:00:00",393683,720564,17852,15150,3774830,3628836.8571428573,3861643.285714286
"2025-07-18 00:00:00",547799,461781,39135,12296,2660282,3700891,3925531.285714286
"2025-07-19 00:00:00",601002,349106,20471,7210,2859181,3965671.5714285714,3955374.285714286
"2025-07-20 00:00:00",476514,915656,59314,6702,2467213,4102674.5714285714,3993163.5714285714
"2025-07-21 00:00:00",356344,548876,35611,4013,3163473,4144064.8571428573,4112226
"2025-07-22 00:00:00",684762,544556,26413,23968,1797156,3948137.1428571427,4112114
"2025-07-23 00:00:00",218728,631806,46022,10116,2456412,3850572.8571428573,3981526.4285714286
"2025-07-24 00:00:00",312001,833136,21581,5697,1989332,3599097,3989315.714285714
"2025-07-25 00:00:00",293198,653863,15013,14827,2522855,3567448.8571428573,3819521.5714285714
"2025-07-26 00:00:00",469883,539008,15499,4110,3235467,3628448.5714285714,3929088.285714286
"2025-07-27 00:00:00",373137,375006,36617,12204,3098876,3624226,3935065.8571428573
"2025-07-28 00:00:00",365294,445817,9100,7135,2081081,3452813.1428571427,3921130.8571428573
"2025-07-29 00:00:00",652961,343222,23257,8173,1973638,3442012.5714285714,3608942.5714285714
"2025-07-30 00:00:00",557066,701237,25680,8743,3564029,3655394.285714286,3640338.8571428573
"2025-07-31 00:00:00",438689,718716,17346,0,2635950,3748101.714285714,3417133.285714286
"2025-08-01 00:00:00",640376,268484,8647,12829,2284067,3707337,3314118.714285714
"2025-08-02 00:00:00",507016,659306,27834,0,4312319,3884838,2961729.285714286
"2025-08-03 00:00:00",364810,636645,65359,7412,2690634,3866126.5714285714,2916015.1428571427
"2025-08-04 00:00:00",267942,840523,14991,14539,1677808,3852894.5714285714,2679278.8571428573
"2025-08-05 00:00:00",764545,472592,21999,5405,3091495,4046435.285714286,2732508.8571428573
"2025-08-06 00:00:00",378680,574933,44320,17163,1994192,3782511.1428571427,2647573.285714286
"2025-08-07 00:00:00",873010,249048,39100,6799,3426124,3894422.8571428573,2605723.1428571427
"2025-08-08 00:00:00",430439,344870,1939,0,2518470,3906039.1428571427,2689684.4285714286
"2025-08-09 00:00:00",505076,297374,6096,4010,3046645,3670714.4285714286,2893448.5714285714
"2025-08-10 00:00:00",347871,845299,12638,5342,3075952,3745320.5714285714,2775177.8571428573
"2025-08-11 00:00:00",513278,475105,36236,15026,2424770,3837979.5714285714,2760629.8571428573
"2025-08-12 00:00:00",838942,731940,45303,0,2683247,3829893.1428571427,2784317.285714286
"2025-08-13 00:00:00",466456,1028246,12899,4291,2622836,3990670.4285714286,2588634.285714286
"2025-08-14 00:00:00",367961,529712,26409,12187,2752544,3861346.285714286,2674795
"2025-08-15 00:00:00",350433,1100567,61354,11707,2486932,3963528.4285714286,2648325.5714285714
"2025-08-16 00:00:00",391987,777190,13196,0,2113867,3883105.285714286,2774980.714285714
"2025-08-17 00:00:00",450564,593660,16320,25219,3759255,3962807.4285714286,3013616.1428571427
"2025-08-18 00:00:00",549719,710946,20539,0,2015908,3938906.8571428573,3100161.285714286
"2025-08-19 00:00:00",887145,711335,27226,11507,4212376,4160357.8571428573,2995623.5714285714
"2025-08-20 00:00:00",475167,318102,20263,0,3327573,4161268.8571428573,3226778.8571428573
"2025-08-21 00:00:00",494319,771979,12821,10919,2448184,4168327.285714286,3291802.714285714
"2025-08-22 00:00:00",408127,328410,13114,9873,2972540,4128480.714285714,3235605.8571428573
"2025-08-23 00:00:00",525466,526816,46046,4678,2925004,4233019.285714285,3135643.1428571427
"2025-08-24 00:00:00",413821,776559,25099,5980,2906872,4130635.4285714286,2912799.5714285714
"2025-08-25 00:00:00",575727,307940,33459,4466,2854416,4199049.142857143,2897460.714285714
"2025-08-26 00:00:00",549788,391738,47127,8288,3026799,3938213.5714285714,2941673.4285714286
"2025-08-27 00:00:00",432206,748339,24995,4827,2575371,3887447,2980552.1428571427
"2025-08-28 00:00:00",356643,480496,26152,21224,2479732,3834022,2927500.4285714286
"2025-08-29 00:00:00",664654,515123,39247,7089,2324105,3808043.5714285714,3064316.4285714286
"2025-08-30 00:00:00",413852,727543,23720,7573,4274827,4010830.285714286,3127898.1428571427
"2025-08-31 00:00:00",282268,377320,38807,23758,2769470,3919871.8571428573,3185991.5714285714
"2025-09-01 00:00:00",877679,418335,9629,0,2925840,667293.8571428572,3800595
"2025-09-02 00:00:00",439216,343446,12540,9486,1976215,1064501.7142857143,3810056.714285714
"2025-09-03 00:00:00",372185,938408,36423,11804,2686889,1591561.2857142857,4071595.4285714286
"2025-09-04 00:00:00",354731,553032,41741,1487,2201762,2041955,3958539.5714285714
"2025-09-05 00:00:00",493767,736176,18308,3212,3527492,2717769.714285714,3754411.5714285714
"2025-09-06 00:00:00",485255,489271,34345,4135,2654537,3241704.714285714,3747490
"2025-09-07 00:00:00",418673,1226853,92080,11552,2778529,3883578,3753275.8571428573
"2025-09-08 00:00:00",393832,868152,14234,0,2920562,3878620.285714286,3826940.714285714
"2025-09-09 00:00:00",630408,709067,43608,11710,1877149,3948768.8571428573,3788132.4285714286
"2025-09-10 00:00:00",399305,487977,21475,12583,2665503,3883216.5714285714,3665795.714285714
"2025-09-11 00:00:00",704285,607003,64057,12819,2198883,3945258.285714286,3662700.8571428573
"2025-09-12 00:00:00",475356,214481,35873,9288,2321963,3699259.1428571427,3892904
"2025-09-13 00:00:00",674559,685368,7222,0,2413575,3715427.714285714,3894102.714285714
"2025-09-14 00:00:00",286336,454627,16833,9713,2675832,3560521.285714286,3926868.714285714
"2025-09-15 00:00:00",270587,394069,27125,2880,2318286,3391402.5714285714,3782772.5714285714
"2025-09-16 00:00:00",674680,682681,0,6181,2432596,3466287.714285714,3843541.5714285714
"2025-09-17 00:00:00",435636,327551,3039,21319,2623001,3441102.1428571427,3998774.714285714
"2025-09-18 00:00:00",539429,745191,18671,20819,2618766,3491935,4109317
"2025-09-19 00:00:00",641674,588167,16102,0,2513896,3592346.1428571427,4013330.714285714
"2025-09-20 00:00:00",302789,459236,8903,4483,2561095,3528886.4285714286,4053626.8571428573
"2025-09-21 00:00:00",363290,436154,0,4504,3066023,3589833.4285714286,4032464.285714286
"2025-09-22 00:00:00",310178,491316,41684,6404,2363714,3618454.714285714,4044068.4285714286
"2025-09-23 00:00:00",635238,345111,44158,15319,2902471,3639334.5714285714,3945055.714285714
"2025-09-24 00:00:00",303183,548796,11531,21392,2284786,3604926.714285714,3731591.8571428573
"2025-09-25 00:00:00",670016,531550,15423,0,2391102,3557100.1428571427,3674570.8571428573
"2025-09-26 00:00:00",565167,840171,6290,0,1486924,3434059,3567186.285714286
"2025-09-27 00:00:00",491576,604605,34260,6705,3425694,3609249.8571428573,3495529.4285714286
"2025-09-28 00:00:00",470015,905212,33958,0,3596066,3771432.714285714,3424934.285714286
"2025-09-29 00:00:00",587831,878934,17693,24976,2604900,3900152.285714286,3625223.5714285714
"2025-09-30 00:00:00",681590,499830,40463,1670,2206044,3826909.4285714286,3568468.5714285714
"2025-10-01 00:00:00",387670,492604,42246,5664,2606835,3879099.4285714286,3868009.4285714286
"2025-10-02 00:00:00",474535,418971,11111,11826,4094564,4079516,3873060
"2025-10-03 00:00:00",742544,614441,2142,12171,3307649,4333858.285714285,3820184.714285714
"2025-10-04 00:00:00",503826,524913,8843,7540,1884716,4100572.285714286,3539915.285714286
"2025-10-05 00:00:00",435995,624723,36872,2300,3186815,3997923,3488126.4285714286
"2025-10-06 00:00:00",590731,881115,675,4554,2626892,3996442.1428571427,3311625.8571428573
"2025-10-07 00:00:00",474494,622854,29478,17848,3229733,4131415,3500858.8571428573
"2025-10-08 00:00:00",210971,647505,65139,6503,1404386,3959912.8571428573,3420663.714285714
"2025-10-09 00:00:00",404272,409691,5137,0,2195625,3674729.8571428573,3189047.714285714
"2025-10-10 00:00:00",497905,266685,42467,0,1419223,3324348.714285714,3147079.285714286
"2025-10-11 00:00:00",410046,650302,70569,8922,2300405,3397263.714285714,3406260
"2025-10-12 00:00:00",446692,927762,26169,12760,1528892,3205202.1428571427,3280239.285714286
"2025-10-13 00:00:00",374765,936921,48007,13537,2310620,3145185.4285714286,3047199.8571428573
"2025-10-14 00:00:00",765449,1103942,23333,0,4393694,3418329.714285714,2738877
"2025-10-15 00:00:00",371660,154743,18005,9781,2365465,3501922.4285714286,2611107.714285714
"2025-10-16 00:00:00",300700,615328,4110,3385,2567629,3569983.4285714286,3031358
"2025-10-17 00:00:00",414799,1044475,21427,6153,1312288,3651820.8571428573,3085407.714285714
"2025-10-18 00:00:00",399538,728434,8332,12669,1261363,3504691.1428571427,3194454.1428571427
"2025-10-19 00:00:00",549824,849727,26912,0,2274453,3613068.285714286,3571798.285714286
"2025-10-20 00:00:00",411842,740731,9509,36049,2426283,3604577.4285714286,3784949.4285714286
"2025-10-21 00:00:00",603652,762537,39250,4050,2646512,3959870.714285714,3218320
"2025-10-22 00:00:00",347391,590556,5547,5379,3643368,4041085.1428571427,3302726.714285714
"2025-10-23 00:00:00",503624,597707,24265,11289,2174187,3973275.714285714,3179535.285714286
"2025-10-24 00:00:00",538504,1025664,15839,8549,2137015,4024893.4285714286,3197695
"2025-10-25 00:00:00",395693,776765,10347,6844,3116470,4132879.4285714286,3019688.285714286
"2025-10-26 00:00:00",649575,308139,39051,3467,2579468,3866048.5714285714,3037670.285714286
"2025-10-27 00:00:00",534858,516493,37033,7170,2359929,3860885.8571428573,2952096
"2025-10-28 00:00:00",690007,488154,11675,7997,2254395,3774632.714285714,3081691
"2025-10-29 00:00:00",436021,527652,22678,6000,2978284,3685832,2899302.1428571427
"2025-10-30 00:00:00",523267,657061,33204,10416,2196091,3701398.4285714286,2952769.4285714286
"2025-10-31 00:00:00",581238,564721,20936,0,2885142,3748036.4285714286,2943301.1428571427
"2025-11-01 00:00:00",426512,620209,12366,2342,989531,3425871,3016495.4285714286
"2025-11-02 00:00:00",321974,135486,18146,0,2340316,3316759.8571428573,2850563.714285714
"2025-11-03 00:00:00",357272,421232,29072,2654,1900089,3210307.8571428573,2909525
