seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12655,704861,7,44579508,5',Foul by Mikel Vesga (Athletic Club).,2025-01-28 15:11:25
12655,704861,8,44579508,5',Seydouba Cissé (Leganes) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704861,9,44579513,7',Attempt blocked. Alex Berenguer (Athletic Club) left footed shot from outside the box is blocked. Assisted by Dani Vivian.,2025-01-28 15:11:25
12655,704861,10,44579515,7',"Corner, Athletic Club. Conceded by Juan Cruz.",2025-01-28 15:11:25
12655,704861,11,44579516,8',"Attempt missed. Dani Vivian (Athletic Club) right footed shot from the centre of the box is close, but misses to the right. Assisted by Nico Williams with a cross following a corner.",2025-01-28 15:11:25
12655,704861,12,44579525,9',Darko Brasanac (Leganes) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704861,13,44579525,9',Foul by Andoni Gorosabel (Athletic Club).,2025-01-28 15:11:25
12655,704861,14,44579550,10',Attempt missed. Valentin Rosier (Leganes) right footed shot from outside the box misses to the right following a set piece situation.,2025-01-28 15:11:25
12655,704861,15,44579579,11',Foul by Seydouba Cissé (Leganes).,2025-01-28 15:11:25
12655,704861,16,44579579,11',Mikel Jauregizar (Athletic Club) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704861,17,44579584,12',"Corner, Athletic Club. Conceded by Valentin Rosier.",2025-01-28 15:11:25
12655,704861,18,44579592,13',Attempt blocked. Yeray Álvarez (Athletic Club) right footed shot from outside the box is blocked. Assisted by Alex Berenguer.,2025-01-28 15:11:25
12655,704861,19,-1,14',Attempt blocked. Nico Williams (Athletic Club) right footed shot from the centre of the box is blocked. Assisted by Iñaki Williams with a cross.,2025-01-28 15:11:25
12655,704861,20,44579657,16',Attempt blocked. Iñaki Williams (Athletic Club) left footed shot from the right side of the box is blocked. Assisted by Andoni Gorosabel.,2025-01-28 15:11:25
12655,704861,21,-1,16',"Corner, Athletic Club. Conceded by Matija Nastasic.",2025-01-28 15:11:25
12655,704861,22,44579682,18',"Attempt missed. Nico Williams (Athletic Club) right footed shot from the centre of the box is close, but misses to the right. Assisted by Andoni Gorosabel with a cross.",2025-01-28 15:11:25
12655,704861,23,44579685,19',Foul by Yvan Neyou (Leganes).,2025-01-28 15:11:25
12655,704861,24,44579685,19',Iñaki Williams (Athletic Club) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704861,25,44579723,21',Foul by Mikel Jauregizar (Athletic Club).,2025-01-28 15:11:25
12655,704861,26,44579723,21',Yvan Neyou (Leganes) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704861,27,44579724,21',Mikel Jauregizar (Athletic Club) is shown the yellow card for a bad foul.,2025-01-28 15:11:25
12655,704861,28,44579743,25',Attempt missed. Gorka Guruzeta (Athletic Club) header from the centre of the box is just a bit too high. Assisted by Yeray Álvarez with a cross.,2025-01-28 15:11:25
12655,704861,29,44579802,27',Foul by Adrià Alti (Leganes).,2025-01-28 15:11:25
12655,704861,30,44579802,27',Nico Williams (Athletic Club) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704861,31,44579805,28',Foul by Adrià Alti (Leganes).,2025-01-28 15:11:25
12655,704861,32,44579805,28',Nico Williams (Athletic Club) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704861,33,44579806,28',Adrià Alti (Leganes) is shown the yellow card for a bad foul.,2025-01-28 15:11:25
12655,704861,34,44579847,31',Foul by Yvan Neyou (Leganes).,2025-01-28 15:11:25
12655,704861,35,44579847,31',Mikel Jauregizar (Athletic Club) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704861,36,44579857,32',"Corner, Athletic Club. Conceded by Valentin Rosier.",2025-01-28 15:11:25
12655,704861,37,44579879,33',Attempt missed. Nico Williams (Athletic Club) left footed shot from outside the box is high and wide to the left. Assisted by Dani Vivian.,2025-01-28 15:11:25
12655,704861,38,44579909,34',Attempt blocked. Iñaki Williams (Athletic Club) right footed shot from the right side of the box is blocked. Assisted by Alex Berenguer.,2025-01-28 15:11:25
12655,704861,39,44579951,37',"Corner, Athletic Club. Conceded by Valentin Rosier.",2025-01-28 15:11:25
12655,704861,40,-1,39',Delay in match because of an injury Andoni Gorosabel (Athletic Club).,2025-01-28 15:11:25
12655,704861,41,-1,39',Delay over. They are ready to continue.,2025-01-28 15:11:25
12655,704861,42,44580048,42',"Corner, Athletic Club. Conceded by Darko Brasanac.",2025-01-28 15:11:25
12655,704861,43,44580060,43',Attempt saved. Alex Berenguer (Athletic Club) right footed shot from outside the box is saved in the top centre of the goal. Assisted by Gorka Guruzeta.,2025-01-28 15:11:25
12655,704861,44,44580102,45',Attempt saved. Alex Berenguer (Athletic Club) header from the centre of the box is saved in the centre of the goal. Assisted by Andoni Gorosabel with a cross.,2025-01-28 15:11:25
12655,704861,45,-1,45',Fourth official has announced 1 minutes of added time.,2025-01-28 15:11:25
12655,704861,46,44580105,45'+1',Attempt missed. Iñaki Williams (Athletic Club) left footed shot from the right side of the box is just a bit too high. Assisted by Dani Vivian following a fast break.,2025-01-28 15:11:25
12655,704861,47,44580107,45'+2',"First Half ends, Athletic Club 0, Leganes 0.",2025-01-28 15:11:25
12655,704861,48,-1,45',"Second Half begins Athletic Club 0, Leganes 0.",2025-01-28 15:11:25
12655,704861,49,44580262,45',"Substitution, Athletic Club. Yuri Berchiche replaces Adama Boiro.",2025-01-28 15:11:25
12655,704861,50,44580283,46',Attempt blocked. Darko Brasanac (Leganes) left footed shot from very close range is blocked.,2025-01-28 15:11:25
12655,704861,51,44580307,47',"Attempt missed. Alex Berenguer (Athletic Club) right footed shot from the centre of the box is close, but misses to the right. Assisted by Yuri Berchiche.",2025-01-28 15:11:25
12655,704861,52,44580323,49',Attempt missed. Mikel Jauregizar (Athletic Club) right footed shot from outside the box is too high.,2025-01-28 15:11:25
12655,704861,53,44580324,49',Foul by Andoni Gorosabel (Athletic Club).,2025-01-28 15:11:25
12655,704861,54,44580324,49',Miguel de la Fuente (Leganes) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704861,55,44580327,50',Attempt missed. Alex Berenguer (Athletic Club) right footed shot from outside the box misses to the right. Assisted by Yuri Berchiche.,2025-01-28 15:11:25
12655,704861,56,44580333,52',Attempt saved. Miguel de la Fuente (Leganes) header from the centre of the box is saved in the bottom right corner. Assisted by Dani Raba with a cross.,2025-01-28 15:11:25
12655,704861,57,44580343,52',Attempt missed. Alex Berenguer (Athletic Club) header from the centre of the box misses to the left. Assisted by Iñaki Williams with a cross.,2025-01-28 15:11:25
12655,704861,58,44580344,52',Foul by Dani Vivian (Athletic Club).,2025-01-28 15:11:25
12655,704861,59,44580344,52',Miguel de la Fuente (Leganes) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704861,60,44580346,53',Foul by Seydouba Cissé (Leganes).,2025-01-28 15:11:25
12655,704861,61,44580346,53',Mikel Jauregizar (Athletic Club) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704861,62,44580385,54',Attempt blocked. Yuri Berchiche (Athletic Club) left footed shot from outside the box is blocked. Assisted by Alex Berenguer.,2025-01-28 15:11:25
12655,704861,63,44580363,55',Attempt blocked. Nico Williams (Athletic Club) right footed shot from the left side of the box is blocked.,2025-01-28 15:11:25
12655,704861,64,44580365,55',"Corner, Athletic Club. Conceded by Adrià Alti.",2025-01-28 15:11:25
12655,704861,65,44580386,55',"Corner, Athletic Club. Conceded by Sergio González.",2025-01-28 15:11:25
12655,704861,66,44580389,56',"Attempt missed. Iñaki Williams (Athletic Club) right footed shot from the left side of the box is close, but misses the top left corner. Assisted by Alex Berenguer with a cross following a corner.",2025-01-28 15:11:25
12655,704861,67,-1,58',Delay in match because of an injury Yvan Neyou (Leganes).,2025-01-28 15:11:25
12655,704861,68,-1,59',Delay over. They are ready to continue.,2025-01-28 15:11:25
12655,704861,69,-1,60',"Corner, Athletic Club. Conceded by Matija Nastasic.",2025-01-28 15:11:25
12655,704861,70,44580422,60',"Substitution, Athletic Club. Óscar De Marcos replaces Andoni Gorosabel.",2025-01-28 15:11:25
12655,704861,71,44580423,61',"Substitution, Athletic Club. Unai Gómez replaces Mikel Jauregizar.",2025-01-28 15:11:25
12655,704861,72,44580425,61',Attempt missed. Mikel Vesga (Athletic Club) header from the centre of the box is too high. Assisted by Alex Berenguer with a cross following a corner.,2025-01-28 15:11:25
12655,704861,73,44580427,62',Attempt blocked. Gorka Guruzeta (Athletic Club) left footed shot from the centre of the box is blocked. Assisted by Yuri Berchiche.,2025-01-28 15:11:25
12655,704861,74,44580430,62',"Corner, Athletic Club. Conceded by Juan Cruz.",2025-01-28 15:11:25
12655,704861,75,44580446,64',Attempt missed. Mikel Vesga (Athletic Club) left footed shot from outside the box is too high. Assisted by Alex Berenguer.,2025-01-28 15:11:25
12655,704861,76,44580457,65',"Corner, Leganes. Conceded by Yeray Álvarez.",2025-01-28 15:11:25
12655,704861,77,44580464,67',"Corner, Athletic Club. Conceded by Juan Cruz.",2025-01-28 15:11:25
12655,704861,78,44580476,71',Foul by Alex Berenguer (Athletic Club).,2025-01-28 15:11:25
12655,704861,79,44580476,71',Juan Cruz (Leganes) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704861,80,44580478,71',Foul by Valentin Rosier (Leganes).,2025-01-28 15:11:25
12655,704861,81,44580478,71',Nico Williams (Athletic Club) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704861,82,44580489,72',Attempt missed. Yeray Álvarez (Athletic Club) header from the centre of the box misses to the right. Assisted by Alex Berenguer with a cross following a set piece situation.,2025-01-28 15:11:25
12655,704861,83,44580490,73',"Substitution, Athletic Club. Oihan Sancet replaces Alex Berenguer.",2025-01-28 15:11:25
12655,704861,84,44580499,75',"Corner, Athletic Club. Conceded by Adrià Alti.",2025-01-28 15:11:25
12655,704861,85,44580510,76',Attempt missed. Dani Vivian (Athletic Club) right footed shot from outside the box misses to the left. Assisted by Óscar De Marcos.,2025-01-28 15:11:25
12655,704861,86,44580511,76',"Substitution, Leganes. Óscar Rodríguez replaces Dani Raba.",2025-01-28 15:11:25
12655,704861,87,-1,79',Delay in match because of an injury Darko Brasanac (Leganes).,2025-01-28 15:11:25
12655,704861,88,-1,79',Delay over. They are ready to continue.,2025-01-28 15:11:25
12655,704861,89,44580544,81',"Corner, Athletic Club. Conceded by Valentin Rosier.",2025-01-28 15:11:25
12655,704861,90,44580562,82',"Substitution, Leganes. Julián Chicco replaces Darko Brasanac.",2025-01-28 15:11:25
12655,704861,91,44580564,82',"Substitution, Leganes. Munir El Haddadi replaces Miguel de la Fuente.",2025-01-28 15:11:25
12655,704861,92,44580563,82',"Substitution, Athletic Club. Nico Serrano replaces Mikel Vesga.",2025-01-28 15:11:25
12655,704861,93,44580566,83',Foul by Nico Serrano (Athletic Club).,2025-01-28 15:11:25
12655,704861,94,44580566,83',Matija Nastasic (Leganes) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704861,95,44580584,84',Attempt blocked. Gorka Guruzeta (Athletic Club) right footed shot from outside the box is blocked.,2025-01-28 15:11:25
12655,704861,96,44580600,85',"Corner, Athletic Club. Conceded by Adrià Alti.",2025-01-28 15:11:25
12655,704861,97,44580638,87',Munir El Haddadi (Leganes) hits the bar with a left footed shot from outside the box. Assisted by Óscar Rodríguez following a fast break.,2025-01-28 15:11:25
12655,704861,98,44580611,87',Attempt saved. Julián Chicco (Leganes) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Munir El Haddadi with a through ball.,2025-01-28 15:11:25
12655,704861,99,-1,87',"Corner, Athletic Club. Conceded by Yvan Neyou.",2025-01-28 15:11:25
12655,704861,100,44584420,88',Attempt blocked. Óscar De Marcos (Athletic Club) right footed shot from outside the box is blocked.,2025-01-28 15:11:25
12655,704861,101,44580661,89',Foul by Yeray Álvarez (Athletic Club).,2025-01-28 15:11:25
12655,704861,102,44580661,89',Munir El Haddadi (Leganes) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704861,103,-1,89',"Offside, Leganes. Sergio González is caught offside.",2025-01-28 15:11:25
12655,704861,104,-1,90',Fourth official has announced 4 minutes of added time.,2025-01-28 15:11:25
12655,704861,105,44580669,90'+1',"Corner, Athletic Club. Conceded by Sergio González.",2025-01-28 15:11:25
12655,704861,106,44580683,90'+1',Adrià Alti (Leganes) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704861,107,44580683,90'+1',Foul by Óscar De Marcos (Athletic Club).,2025-01-28 15:11:25
12655,704861,108,44580699,90'+3',Attempt missed. Gorka Guruzeta (Athletic Club) header from the centre of the box misses to the right. Assisted by Yuri Berchiche with a cross.,2025-01-28 15:11:25
12655,704861,109,44580703,90'+4',Attempt saved. Nico Serrano (Athletic Club) left footed shot from the centre of the box is saved in the top left corner. Assisted by Oihan Sancet.,2025-01-28 15:11:25
12655,704861,110,-1,90'+5',"Second Half ends, Athletic Club 0, Leganes 0.",2025-01-28 15:11:25
12655,704861,111,-1,,"Match ends, Athletic Club 0, Leganes 0.",2025-01-28 15:11:25
12655,704862,0,-1,,Lineups are announced and players are warming up.,2025-01-26 05:42:44
12655,704862,1,44565563,,First Half begins.,2025-01-26 05:42:44
12655,704862,2,44565674,4',Attempt saved. Julián Alvarez (Atletico Madrid) left footed shot from outside the box is saved in the centre of the goal. Assisted by Pablo Barrios.,2025-01-28 15:11:25
12655,704862,3,44565724,4',Conor Gallagher (Atletico Madrid) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704862,4,44565724,4',Foul by Kiko Femenía (Villarreal).,2025-01-28 15:11:25
12655,704862,5,44565806,8',Attempt missed. Thierno Barry (Villarreal) right footed shot from the centre of the box misses to the right. Assisted by Yeremy Pino with a cross.,2025-01-28 15:11:25
12655,704862,6,44565900,11',Attempt blocked. Ángel Correa (Atletico Madrid) right footed shot from the centre of the box is blocked.,2025-01-28 15:11:25
12655,704862,7,44565945,11',Attempt blocked. Pablo Barrios (Atletico Madrid) right footed shot from outside the box is blocked.,2025-01-28 15:11:25
12655,704862,8,44565902,11',Foul by Yeremy Pino (Villarreal).,2025-01-28 15:11:25
12655,704862,9,44565902,11',Reinildo (Atletico Madrid) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704862,10,44565973,12',Attempt missed. Conor Gallagher (Atletico Madrid) right footed shot from outside the box is high and wide to the left. Assisted by Ángel Correa.,2025-01-26 05:42:44
12655,704862,11,44566082,15',"Corner, Villarreal. Conceded by Conor Gallagher.",2025-01-28 15:11:25
12655,704862,12,44566085,16',"Attempt missed. Logan Costa (Villarreal) left footed shot from the left side of the box is close, but misses to the left. Assisted by Kiko Femenía following a corner.",2025-01-28 15:11:25
12655,704862,13,44566100,18',Foul by Julián Alvarez (Atletico Madrid).,2025-01-26 05:42:44
12655,704862,14,44566100,18',Kiko Femenía (Villarreal) wins a free kick in the defensive half.,2025-01-26 05:42:44
12655,704862,15,44566154,19',Foul by Gerard Moreno (Villarreal).,2025-01-28 15:11:25
12655,704862,16,44566154,19',Reinildo (Atletico Madrid) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704862,17,44566239,22',Attempt saved. Julián Alvarez (Atletico Madrid) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Pablo Barrios.,2025-01-28 15:11:25
12655,704862,18,44566301,22',Conor Gallagher (Atletico Madrid) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704862,19,44566301,22',Foul by Yeremy Pino (Villarreal).,2025-01-28 15:11:25
12655,704862,20,44566302,22',Yeremy Pino (Villarreal) is shown the yellow card for a bad foul.,2025-01-26 05:42:44
12655,704862,21,44566304,23',Foul by Conor Gallagher (Atletico Madrid).,2025-01-28 15:11:25
12655,704862,22,44566304,23',Thierno Barry (Villarreal) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704862,23,44566530,27',Penalty Villarreal. Gerard Moreno draws a foul in the penalty area.,2025-01-28 15:11:25
12655,704862,24,44566530,27',Penalty conceded by Reinildo (Atletico Madrid) after a foul in the penalty area.,2025-01-28 15:11:25
12655,704862,25,44566553,29',"Goal! Atletico Madrid 0, Villarreal 1. Gerard Moreno (Villarreal) converts the penalty with a left footed shot to the bottom right corner.",2025-01-28 15:11:25
12655,704862,26,-1,32',Delay in match because of an injury Luiz Júnior (Villarreal).,2025-01-28 15:11:25
12655,704862,27,44566770,33',José María Giménez (Atletico Madrid) is shown the yellow card.,2025-01-28 15:11:25
12655,704862,28,-1,34',Delay over. They are ready to continue.,2025-01-28 15:11:25
12655,704862,29,44566857,36',"Corner, Villarreal. Conceded by Nahuel Molina.",2025-01-28 15:11:25
12655,704862,30,44566860,37',"Attempt missed. Gerard Moreno (Villarreal) header from the centre of the box is close, but misses to the right. Assisted by Álex Baena with a cross following a corner.",2025-01-28 15:11:25
