,Gross,Diff,CapPct,DiffPct,Date,Show,Theater,Avg_Ticket,Top_Ticket,Seats_Sold,Capacity,Performances,Previews
10,1867861.55,251304.2,98.84,5.09,9/4/22,Into the Woods,St. James Theatre,138.79,0,13458,1702,8,0
11,294962.6,7313.35,73.17,5.59,9/4/22,The Kite Runner,Helen Hayes Theater,86.73,197,3401,581,8,0
12,1757862,-37931,95.66,-1.82,9/4/22,The Lion King,Minskoff Theatre,135.44,199,12979,1696,8,0
13,1762559,30646.4,100.37,0.23,9/4/22,MJ The Musical,Neil Simon Theatre,158.26,250,11137,1387,8,0
14,1219994.65,70105.55,97.67,1.03,9/4/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,120.1,0,10158,1300,8,0
15,1014614.3,151725.1,97.98,8.69,9/4/22,Mr. Saturday Night,Nederlander Theatre,124.52,299,8148,1188,7,0
16,2863653,147146.2,95.03,1.51,9/4/22,The Music Man,Winter Garden Theatre,246.99,597,11594,1525,8,0
17,915981.02,64415.07,77,4.8,9/4/22,The Phantom of the Opera,Majestic Theatre,92.64,247,9887,1605,8,0
18,1167815,129560,92.31,1.79,9/4/22,SIX: The Musical,Lena Horne Theatre,153.38,249,7614,1031,8,0
19,573890.78,-4279.22,88.86,7.38,9/4/22,A Strange Loop,Lyceum Theatre,101.16,373,5673,912,7,0
20,1534385,180437,87.34,6.47,9/4/22,Wicked,Gershwin Theatre,121.53,250,12626,1807,8,0
0,1111589.91,-219165.22,83.56,-14.12,8/28/22,Aladdin,New Amsterdam Theatre,96.29,199.5,11544,1727,8,0
1,762166,-162434.5,60.17,-6.91,8/28/22,Beetlejuice,Marquis Theatre,98.84,249,7711,1602,8,0
2,906104.4,-62896.7,93.71,-3.39,8/28/22,The Book of Mormon,Eugene O'Neill Theatre,113.38,0,7992,1066,8,0
3,490696.45,-50151.85,66.69,-6.52,8/28/22,Chicago,Ambassador Theatre,85.16,197,5762,1080,8,0
4,600414.92,-35698.8,81.78,-5.86,8/28/22,Come From Away,Gerald Schoenfeld Theatre,87.74,247,6843,1046,8,0
5,1040947.94,317298.33,100.76,-0.51,8/28/22,Dear Evan Hansen,Music Box Theatre,131.23,297,7932,984,8,0
6,573146.7,-14885.5,70.65,-3.41,8/28/22,Funny Girl,August Wilson Theatre,83.19,0,6890,1219,8,0
7,680892,-15076.75,95.63,-3.16,8/28/22,Hadestown,Walter Kerr Theatre,96.95,0,7023,918,8,0
8,2072969,-125693,94.24,-6.04,8/28/22,Hamilton,Richard Rodgers Theatre,207.67,449,9982,1324,8,0
9,1291528.1,-135176.2,83.97,-5.67,8/28/22,Harry Potter and the Cursed Child,Lyric Theatre,118.53,276.5,10896,1622,8,0
10,1616557.35,-466094.35,93.75,-6.79,8/28/22,Into the Woods,St. James Theatre,126.64,0,12765,1702,8,0
11,287649.25,10844.95,67.58,-3.93,8/28/22,The Kite Runner,Helen Hayes Theater,91.58,197,3141,581,8,0
12,1795793,-184813,97.48,-2.2,8/28/22,The Lion King,Minskoff Theatre,135.78,199,13226,1696,8,0
13,1731912.6,-2161.4,100.14,-0.28,8/28/22,MJ The Musical,Neil Simon Theatre,155.86,250,11112,1387,8,0
14,1149889.1,-15738.1,96.64,-0.88,8/28/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,114.41,0,10051,1300,8,0
15,862889.2,124746.2,89.29,12.17,8/28/22,Mr. Saturday Night,Nederlander Theatre,116.21,299,7425,1188,7,0
16,2716506.8,0,93.52,0,8/28/22,The Music Man,Winter Garden Theatre,238.08,597,11410,1525,8,0
17,851565.95,-64865.35,72.2,-5.62,8/28/22,The Phantom of the Opera,Majestic Theatre,91.85,247,9271,1605,8,0
18,1038255,-43353,90.52,-2.23,8/28/22,SIX: The Musical,Lena Horne Theatre,139.06,249,7466,1031,8,0
19,578170,-53887.14,81.48,-7.23,8/28/22,A Strange Loop,Lyceum Theatre,97.25,373,5945,912,8,0
20,1353948,-236241,80.87,-6.94,8/28/22,Wicked,Gershwin Theatre,115.82,250,11690,1807,8,0
0,1330755.13,-123681.42,97.68,0.92,8/21/22,Aladdin,New Amsterdam Theatre,98.61,227.5,13495,1727,8,0
1,924600.5,-4610,67.08,2.47,8/21/22,Beetlejuice,Marquis Theatre,107.55,249,8597,1602,8,0
2,969001.1,-29422.05,97.1,-0.82,8/21/22,The Book of Mormon,Eugene O'Neill Theatre,117.01,0,8281,1066,8,0
3,540848.3,22594.75,73.21,2.96,8/21/22,Chicago,Ambassador Theatre,85.51,197,6325,1080,8,0
4,636113.72,68566.62,87.64,7.81,8/21/22,Come From Away,Gerald Schoenfeld Theatre,86.73,247,7334,1046,8,0
5,723649.61,-238137.76,101.27,0.32,8/21/22,Dear Evan Hansen,Music Box Theatre,121.03,247,5979,984,6,0
6,588032.2,-39921.9,74.06,0.37,8/21/22,Funny Girl,August Wilson Theatre,81.42,0,7222,1219,8,0
7,695968.75,-35695.25,98.79,3,8/21/22,Hadestown,Walter Kerr Theatre,95.93,0,7255,918,8,0
8,2198662,4568,100.28,0.3,8/21/22,Hamilton,Richard Rodgers Theatre,206.99,449,10622,1324,8,0
9,1426704.3,-27928.5,89.64,-0.33,8/21/22,Harry Potter and the Cursed Child,Lyric Theatre,122.65,276.5,11632,1622,8,0
10,2082651.7,78641.1,100.54,0.36,8/21/22,Into the Woods,St. James Theatre,152.14,0,13689,1702,8,0
11,276804.3,12874.4,71.51,6.17,8/21/22,The Kite Runner,Helen Hayes Theater,83.27,197,3324,581,8,0
12,1980606,-71530,99.68,1.68,8/21/22,The Lion King,Minskoff Theatre,146.45,199,13524,1696,8,0
13,1734074,-8995,100.42,0.02,8/21/22,MJ The Musical,Neil Simon Theatre,155.62,250,11143,1387,8,0
14,1165627.2,8177.5,97.52,3.87,8/21/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,114.93,0,10142,1300,8,0
15,738143,33570,77.12,4.57,8/21/22,Mr. Saturday Night,Nederlander Theatre,115.1,299,6413,1188,7,0
16,916431.3,-73661.87,77.82,-5.67,8/21/22,The Phantom of the Opera,Majestic Theatre,91.72,247,9992,1605,8,0
17,1081608,-38526,92.75,-1.18,8/21/22,SIX: The Musical,Lena Horne Theatre,141.39,249,7650,1031,8,0
18,632057.14,-23830.88,88.71,2.39,8/21/22,A Strange Loop,Lyceum Theatre,97.66,373,6472,912,8,0
19,1590189,27559,87.81,3.47,8/21/22,Wicked,Gershwin Theatre,125.27,250,12694,1807,8,0
0,1454436.55,-2498.88,96.76,2.18,8/14/22,Aladdin,New Amsterdam Theatre,108.8,227.5,13368,1727,8,0
1,929210.5,-163292.5,64.61,-8.68,8/14/22,Beetlejuice,Marquis Theatre,112.21,249,8281,1602,8,0
2,998423.15,12291.35,97.92,0.44,8/14/22,The Book of Mormon,Eugene O'Neill Theatre,119.56,0,8351,1066,8,0
3,518253.55,-603.55,70.25,0.03,8/14/22,Chicago,Ambassador Theatre,85.38,197,6070,1080,8,0
4,567547.1,-49389.6,79.83,-5.02,8/14/22,Come From Away,Gerald Schoenfeld Theatre,84.96,247,6680,1046,8,0
5,961787.37,46132.37,100.95,-0.16,8/14/22,Dear Evan Hansen,Music Box Theatre,121.03,247,7947,984,8,0
6,627954.1,45685.1,73.69,-1.89,8/14/22,Funny Girl,August Wilson Theatre,87.39,0,7186,1219,8,0
7,731664,-29796.5,95.79,-0.93,8/14/22,Hadestown,Walter Kerr Theatre,104,0,7035,918,8,0
8,2194094,-24963,99.98,-1.16,8/14/22,Hamilton,Richard Rodgers Theatre,207.19,449,10590,1324,8,0
9,1454632.8,-119286.8,89.97,-3.87,8/14/22,Harry Potter and the Cursed Child,Lyric Theatre,124.6,276.5,11674,1622,8,0
10,2004010.6,70618.6,100.18,1.68,8/14/22,Into the Woods,St. James Theatre,146.91,0,13641,1702,8,0
11,263929.9,-42322.1,65.34,-5.08,8/14/22,The Kite Runner,Helen Hayes Theater,86.9,197,3037,581,8,0
12,2052136,-170616,98,-0.04,8/14/22,The Lion King,Minskoff Theatre,154.33,199,13297,1696,8,0
13,1743069,-3832,100.4,-0.03,8/14/22,MJ The Musical,Neil Simon Theatre,156.47,250,11140,1387,8,0
14,1157449.7,-13359.7,93.65,-2.43,8/14/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,118.83,0,9740,1300,8,0
15,704573,163211,72.55,6.05,8/14/22,Mr. Saturday Night,Nederlander Theatre,116.79,299,6033,1188,7,0
16,2784927.16,-40238.56,94.39,-0.57,8/14/22,The Music Man,Winter Garden Theatre,241.85,597,11515,1525,8,0
17,990093.17,-18734.42,83.49,-1.01,8/14/22,The Phantom of the Opera,Majestic Theatre,92.36,247,10720,1605,8,0
18,750188.1,170891.6,76.78,12.01,8/14/22,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,84.17,248,8913,1451,8,0
19,1120134,-107993,93.93,-5.09,8/14/22,SIX: The Musical,Lena Horne Theatre,144.59,249,7747,1031,8,0
20,655888.02,10056.5,86.32,4.43,8/14/22,A Strange Loop,Lyceum Theatre,104.14,373,6298,912,8,0
21,1334842.4,290247.4,99.62,14.45,8/14/22,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,113.32,249,11779,1478,8,0
22,1562630,-142988,84.34,-5.93,8/14/22,Wicked,Gershwin Theatre,128.17,260,12192,1807,8,0
0,1456935.43,-88006.01,94.58,-3.11,8/7/22,Aladdin,New Amsterdam Theatre,111.5,227.5,13067,1727,8,0
1,1092503,-32798,73.29,-3.47,8/7/22,Beetlejuice,Marquis Theatre,116.31,249,9393,1602,8,0
2,986131.8,-521.6,97.48,0.93,8/7/22,The Book of Mormon,Eugene O'Neill Theatre,118.63,0,8313,1066,8,0
3,518857.1,-13790.74,70.22,-2.3,8/7/22,Chicago,Ambassador Theatre,85.52,197,6067,1080,8,0
4,616936.7,18875.5,84.85,0.95,8/7/22,Come From Away,Gerald Schoenfeld Theatre,86.89,247,7100,1046,8,0
5,915655,33975.29,101.11,1.12,8/7/22,Dear Evan Hansen,Music Box Theatre,115.05,247,7959,984,8,0
6,582269,-183401.31,75.58,4.38,8/7/22,Funny Girl,August Wilson Theatre,78.99,0,7371,1219,8,0
7,761460.5,1921.75,96.72,-1.7,8/7/22,Hadestown,Walter Kerr Theatre,107.2,0,7103,918,8,0
8,2219057,-27691,101.14,0.48,8/7/22,Hamilton,Richard Rodgers Theatre,207.14,449,10713,1324,8,0
9,1573919.6,-36591.95,93.84,-3.31,8/7/22,Harry Potter and the Cursed Child,Lyric Theatre,129.25,276.5,12177,1622,8,0
10,1933392,-7633.8,98.5,-0.99,8/7/22,Into the Woods,St. James Theatre,144.15,0,13412,1702,8,0
11,306252,-40248.4,70.42,-3.87,8/7/22,The Kite Runner,Helen Hayes Theater,93.57,197,3273,581,8,0
12,2222752,56154,98.04,0.6,8/7/22,The Lion King,Minskoff Theatre,167.1,199,13302,1696,8,0
13,1746901,13906,100.43,0.01,8/7/22,MJ The Musical,Neil Simon Theatre,156.76,250,11144,1387,8,0
14,1170809.4,17466.2,96.08,-1.08,8/7/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,117.17,0,9992,1300,8,0
15,541362,-45381,66.5,3.32,8/7/22,Mr. Saturday Night,Nederlander Theatre,114.21,299,4740,1188,6,0
16,2825165.72,-115026,94.96,-3.55,8/7/22,The Music Man,Winter Garden Theatre,243.86,597,11585,1525,8,0
17,1008827.59,207.99,84.5,-0.02,8/7/22,The Phantom of the Opera,Majestic Theatre,92.98,247,10850,1605,8,0
18,579296.5,62155.48,64.77,9.69,8/7/22,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,77.04,248,7519,1451,8,0
19,1228127,-12035,99.02,-0.81,8/7/22,SIX: The Musical,Lena Horne Theatre,150.38,249,8167,1031,8,0
20,645831.52,-97457.03,81.89,-8.04,8/7/22,A Strange Loop,Lyceum Theatre,108.09,373,5975,912,8,0
21,1044595,101373,85.17,4.6,8/7/22,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,103.73,249,10070,1478,8,0
22,1705618,-230402,90.27,0.19,8/7/22,Wicked,Gershwin Theatre,130.71,260,13049,1807,8,0
0,1544941.44,57475.62,97.69,0.7,7/31/22,Aladdin,New Amsterdam Theatre,114.47,227.5,13497,1727,8,0
1,1125301,124091.5,76.76,1.43,7/31/22,Beetlejuice,Marquis Theatre,114.39,249,9837,1602,8,0
2,986653.4,3180.45,96.55,-0.87,7/31/22,The Book of Mormon,Eugene O'Neill Theatre,119.83,0,8234,1066,8,0
3,532647.84,-6883.16,72.52,0.32,7/31/22,Chicago,Ambassador Theatre,85.01,197,6266,1080,8,0
4,598061.2,29489.2,83.9,3.64,7/31/22,Come From Away,Gerald Schoenfeld Theatre,85.18,247,7021,1046,8,0
5,1194544.49,179661.34,102.17,2.88,7/31/22,Company,Bernard B. Jacobs Theatre,139.71,327,8550,1046,8,0
6,881679.71,-2498.63,99.99,0.7,7/31/22,Dear Evan Hansen,Music Box Theatre,112.02,248,7871,984,8,0
7,765670.31,-34055.04,71.2,-1.14,7/31/22,Funny Girl,August Wilson Theatre,110.28,0,6943,1219,8,0
8,759538.75,-33884.5,98.42,-0.64,7/31/22,Hadestown,Walter Kerr Theatre,105.08,0,7228,918,8,0
9,2246748,-3809,100.66,0.16,7/31/22,Hamilton,Richard Rodgers Theatre,210.72,449,10662,1324,8,0
10,1610511.55,32210.15,97.15,-0.34,7/31/22,Harry Potter and the Cursed Child,Lyric Theatre,127.76,276.5,12606,1622,8,0
11,1941025.8,50410.45,99.49,1.79,7/31/22,Into the Woods,St. James Theatre,143.28,0,13547,1702,8,0
12,346500.4,68879.65,74.29,-13.06,7/31/22,The Kite Runner,Helen Hayes Theater,100.35,197,3453,581,8,0
13,2166598,-268067,97.44,-0.57,7/31/22,The Lion King,Minskoff Theatre,163.88,199,13221,1696,8,0
14,1732995,207183,100.42,0.02,7/31/22,MJ The Musical,Neil Simon Theatre,155.52,250,11143,1387,8,0
15,1153343.2,-81545.95,97.16,-0.23,7/31/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,114.14,0,10105,1300,8,0
16,586743,-80559.5,63.18,-1.3,7/31/22,Mr. Saturday Night,Nederlander Theatre,111.68,299,5254,1188,7,0
17,2940191.72,-76508.28,98.51,-1.09,7/31/22,The Music Man,Winter Garden Theatre,244.65,597,12018,1525,8,0
18,1008619.6,-3811.55,84.52,1.36,7/31/22,The Phantom of the Opera,Majestic Theatre,92.93,247,10853,1605,8,0
19,517141.02,-7180.36,55.08,0.31,7/31/22,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,80.88,248,6394,1451,8,0
20,1240162,-9361,99.83,1.16,7/31/22,SIX: The Musical,Lena Horne Theatre,150.61,249,8234,1031,8,0
21,743288.55,-4945.95,89.93,0.84,7/31/22,A Strange Loop,Lyceum Theatre,113.29,373,6561,912,8,0
22,943222,33407,80.57,4.79,7/31/22,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,99.01,249,9527,1478,8,0
23,1936020,89536,90.08,-5.85,7/31/22,Wicked,Gershwin Theatre,132.16,260,14649,1807,9,0
0,1487465.82,-12843.49,96.99,4.47,7/24/22,Aladdin,New Amsterdam Theatre,111,227.5,13400,1727,8,0
1,1001209.5,-114257.5,75.33,1.73,7/24/22,Beetlejuice,Marquis Theatre,118.53,249,8447,1602,7,0
2,983472.95,30852.8,97.42,3.49,7/24/22,The Book of Mormon,Eugene O'Neill Theatre,118.38,0,8308,1066,8,0
3,539531,25190,72.2,5.06,7/24/22,Chicago,Ambassador Theatre,86.49,197,6238,1080,8,0
4,568572,27592.6,80.26,3.86,7/24/22,Come From Away,Gerald Schoenfeld Theatre,84.66,247,6716,1046,8,0
5,1014883.15,110281.3,99.29,4.86,7/24/22,Company,Bernard B. Jacobs Theatre,122.14,327,8309,1046,8,0
6,884178.34,265918.69,99.29,13.14,7/24/22,Dear Evan Hansen,Music Box Theatre,113.12,248,7816,984,8,0
7,799725.35,14620.6,72.34,-0.57,7/24/22,Funny Girl,August Wilson Theatre,113.36,0,7055,1219,8,0
8,793423.25,-11071.25,99.06,1.63,7/24/22,Hadestown,Walter Kerr Theatre,109.06,0,7275,918,8,0
9,2250557,-4786,100.5,-0.12,7/24/22,Hamilton,Richard Rodgers Theatre,211.42,449,10645,1324,8,0
10,1578301.4,861.6,97.49,0.72,7/24/22,Harry Potter and the Cursed Child,Lyric Theatre,124.77,276.5,12650,1622,8,0
11,1890615.35,60674.85,97.7,-1.76,7/24/22,Into the Woods,St. James Theatre,142.12,0,13303,1702,8,0
12,277620.75,-53890.1,87.35,-1.83,7/24/22,The Kite Runner,Helen Hayes Theater,68.38,197,4060,581,5,3
13,2434665,304128,98.01,0.85,7/24/22,The Lion King,Minskoff Theatre,162.74,199,14960,1696,9,0
14,291867,63359,81.62,16.79,7/24/22,The Minutes,Studio 54,76.59,195,3811,667,7,0
15,1525812,46313,100.4,0.06,7/24/22,MJ The Musical,Neil Simon Theatre,156.53,250,9748,1387,7,0
16,1234889.15,57497.55,97.39,0.34,7/24/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,121.92,0,10129,1300,8,0
17,667302.5,43768,64.48,3.75,7/24/22,Mr. Saturday Night,Nederlander Theatre,124.45,299,5362,1188,7,0
18,3016700,-46032.8,99.6,0,7/24/22,The Music Man,Winter Garden Theatre,248.27,597,12151,1525,8,0
19,1012431.15,86666.1,83.16,5.47,7/24/22,The Phantom of the Opera,Majestic Theatre,94.81,247,10678,1605,8,0
20,524321.38,57374.38,54.77,5.29,7/24/22,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,82.47,248,6358,1451,8,0
21,1249523,7269,98.67,-0.43,7/24/22,SIX: The Musical,Lena Horne Theatre,153.54,249,8138,1031,8,0
22,748234.5,-56029.5,89.09,-2.06,7/24/22,A Strange Loop,Lyceum Theatre,115.11,373,6500,912,8,0
23,909815,79863.5,75.78,6.19,7/24/22,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,101.54,249,8960,1478,8,0
24,1846484,79052,95.93,3.38,7/24/22,Wicked,Gershwin Theatre,133.16,260,13867,1807,8,0
0,1500309.31,101406.54,92.52,-4.54,7/17/22,Aladdin,New Amsterdam Theatre,104.33,227.5,14381,1727,9,0
1,1115467,59004.5,73.6,2.95,7/17/22,Beetlejuice,Marquis Theatre,118.26,249,9432,1602,8,0
2,952620.15,-19816.5,93.93,-3.08,7/17/22,The Book of Mormon,Eugene O'Neill Theatre,118.93,0,8010,1066,8,0
3,514341,64047,67.14,7.98,7/17/22,Chicago,Ambassador Theatre,88.66,197,5801,1080,8,0
4,540979.4,69330.62,76.4,7.67,7/17/22,Come From Away,Gerald Schoenfeld Theatre,84.62,247,6393,1046,8,0
5,904601.85,145227.85,94.43,9.5,7/17/22,Company,Bernard B. Jacobs Theatre,114.48,327,7902,1046,8,0
6,618259.65,54944.55,86.15,4.56,7/17/22,Dear Evan Hansen,Music Box Theatre,91.16,248,6782,984,8,0
7,785104.75,76242.75,72.91,7.45,7/17/22,Funny Girl,August Wilson Theatre,110.42,0,7110,1219,8,0
8,804494.5,66660.5,97.43,2.4,7/17/22,Hadestown,Walter Kerr Theatre,112.44,0,7155,918,8,0
9,2255343,30790,100.62,1.14,7/17/22,Hamilton,Richard Rodgers Theatre,211.61,449,10658,1324,8,0
10,1577439.8,65181.95,96.77,1.23,7/17/22,Harry Potter and the Cursed Child,Lyric Theatre,125.62,276.5,12557,1622,8,0
11,1829940.5,381637.3,99.46,5.42,7/17/22,Into the Woods,St. James Theatre,135.12,0,13543,1702,8,0
12,331510.85,64899.25,89.18,6.68,7/17/22,The Kite Runner,Helen Hayes Theater,79.98,197,4145,581,0,8
13,2130537,-227917,97.16,-0.27,7/17/22,The Lion King,Minskoff Theatre,161.61,199,13183,1696,8,0
14,228508,30713,64.83,8.82,7/17/22,The Minutes,Studio 54,75.49,195,3027,667,7,0
15,1479499,-225177,100.34,0.65,7/17/22,MJ The Musical,Neil Simon Theatre,151.87,250,9742,1387,7,0
16,1177391.6,104008.5,97.05,2.63,7/17/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,116.65,0,10093,1300,8,0
17,623534.5,80839,60.73,-0.65,7/17/22,Mr. Saturday Night,Nederlander Theatre,123.47,299,5050,1188,7,0
18,3062732.8,100133.55,99.6,3.73,7/17/22,The Music Man,Winter Garden Theatre,252.06,597,12151,1525,8,0
19,520749.6,253823.3,73.13,25.05,7/17/22,Paradise Square,Ethel Barrymore Theatre,90.64,348,5745,982,8,0
20,925765.05,57296.85,77.69,3.38,7/17/22,The Phantom of the Opera,Majestic Theatre,92.8,247,9976,1605,8,0
21,466947,75173.87,49.48,5.93,7/17/22,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,81.29,248,5744,1451,8,0
22,1242254,54205,99.1,4.34,7/17/22,SIX: The Musical,Lena Horne Theatre,151.98,249,8174,1031,8,0
23,804264,23771.6,91.15,1.74,7/17/22,A Strange Loop,Lyceum Theatre,120.94,373,6650,912,8,0
24,829951.5,91448.5,69.59,7.35,7/17/22,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,100.87,249,8228,1478,8,0
25,1767432,171952,92.55,7.6,7/17/22,Wicked,Gershwin Theatre,132.1,260,13379,1807,8,0
0,1398902.77,19773.72,97.06,-0.91,7/10/22,Aladdin,New Amsterdam Theatre,104.32,227.5,13410,1727,8,0
1,556976.15,132592.15,87.42,8.86,7/10/22,American Buffalo,Circle in the Square Theatre,106.05,299.5,5252,751,8,0
2,1056462.5,-18078.5,70.65,-2.6,7/10/22,Beetlejuice,Marquis Theatre,116.67,249,9055,1602,8,0
3,972436.65,2547,97.01,0.04,7/10/22,The Book of Mormon,Eugene O'Neill Theatre,117.54,0,8273,1066,8,0
4,450294,-86140.28,59.16,-10.99,7/10/22,Chicago,Ambassador Theatre,88.1,197,5111,1080,8,0
5,471648.78,-24493.7,68.73,-8.71,7/10/22,Come From Away,Gerald Schoenfeld Theatre,82.01,247,5751,1046,8,0
6,759374,921.94,84.93,0.09,7/10/22,Company,Bernard B. Jacobs Theatre,106.85,327,7107,1046,8,0
7,563315.1,-55898.9,81.59,-8.54,7/10/22,Dear Evan Hansen,Music Box Theatre,87.7,248,6423,984,8,0
8,708862,-34350.8,65.46,-9.38,7/10/22,Funny Girl,August Wilson Theatre,111.04,0,6384,1219,8,0
9,737834,-63399.25,95.03,-3.12,7/10/22,Hadestown,Walter Kerr Theatre,105.72,0,6979,918,8,0
10,2224553,71712,99.48,-1.12,7/10/22,Hamilton,Richard Rodgers Theatre,211.12,449,10537,1324,8,0
11,1512257.85,18552.75,95.54,-3.99,7/10/22,Harry Potter and the Cursed Child,Lyric Theatre,121.99,276.5,12397,1622,8,0
12,1448303.2,67542.95,94.04,-0.37,7/10/22,Into the Woods,St. James Theatre,113.1,0,12805,1702,1,7
13,266611.6,0,82.5,0,7/10/22,The Kite Runner,Helen Hayes Theater,92.7,197,2876,581,0,6
14,2358454,196038,97.43,-1.56,7/10/22,The Lion King,Minskoff Theatre,158.58,199,14872,1696,9,0
15,882381.7,154210.38,98.4,2.93,7/10/22,Macbeth,Longacre Theatre,121.89,497,7239,1051,7,0
16,197795,4145,56.01,-2.01,7/10/22,The Minutes,Studio 54,75.64,195,2615,667,7,0
17,1704676,-8990,99.69,-0.41,7/10/22,MJ The Musical,Neil Simon Theatre,154.1,250,11062,1387,8,0
18,1073383.1,-33307.55,94.42,-0.55,7/10/22,Moulin Rouge! The Musical,Al Hirschfeld Theatre,109.31,0,9820,1300,8,0
19,542695.5,-142270.5,61.38,-12.96,7/10/22,Mr. Saturday Night,Nederlander Theatre,124.04,299,4375,1188,6,0
20,2962599.25,-104947.99,95.87,-2.05,7/10/22,The Music Man,Winter Garden Theatre,253.3,597,11696,1525,8,0
21,266926.3,-33582.1,48.08,-6.39,7/10/22,Paradise Square,Ethel Barrymore Theatre,70.67,297,3777,982,8,0
22,868468.2,-169491.45,74.31,-11.27,7/10/22,The Phantom of the Opera,Majestic Theatre,91.02,247,9541,1605,8,0
23,1430342,384491.1,100,0.05,7/10/22,Plaza Suite,Hudson Theatre,183.38,549,7800,975,8,0
24,391773.13,-15152.75,43.55,-4.15,7/10/22,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,77.5,248,5055,1451,8,0
25,1188049,-63268,94.76,-3.45,7/10/22,SIX: The Musical,Lena Horne Theatre,152,249,7816,1031,8,0
26,780492.4,-73914.56,89.41,-9.73,7/10/22,A Strange Loop,Lyceum Theatre,119.65,373,6523,912,8,0
27,738503,22438,62.24,-3.51,7/10/22,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,100.35,249,7359,1478,8,0
28,1595480,-230546,84.95,-11.37,7/10/22,Wicked,Gershwin Theatre,129.93,260,12280,1807,8,0
0,1379129.05,23798.73,97.97,-0.26,7/3/22,Aladdin,New Amsterdam Theatre,101.89,199.5,13536,1727,8,0
1,424384,-18261.94,78.56,5.19,7/3/22,American Buffalo,Circle in the Square Theatre,89.91,299.5,4720,751,8,0
2,1074541,-157310.5,73.25,-8.11,7/3/22,Beetlejuice,Marquis Theatre,114.46,249,9388,1602,8,0
3,969889.65,-78891.05,96.97,-1.08,7/3/22,The Book of Mormon,Eugene O'Neill Theatre,117.28,0,8270,1066,8,0
4,536434.28,11477.63,70.15,2.28,7/3/22,Chicago,Ambassador Theatre,88.51,197,6061,1080,8,0
5,496142.48,-49120.66,77.44,-6.01,7/3/22,Come From Away,Gerald Schoenfeld Theatre,76.57,247,6480,1046,8,0
6,758452.06,-65234.13,84.84,-0.87,7/3/22,Company,Bernard B. Jacobs Theatre,106.84,327,7099,1046,8,0
7,619214,-16847.05,90.13,4.85,7/3/22,Dear Evan Hansen,Music Box Theatre,87.27,248,7095,984,8,0
8,743212.8,-328405.13,74.84,-10.55,7/3/22,Funny Girl,August Wilson Theatre,101.84,0,7298,1219,8,0
9,801233.25,-65802.75,98.15,-1.06,7/3/22,Hadestown,Walter Kerr Theatre,111.16,0,7208,918,8,0
10,2152841,-121091,100.6,0.7,7/3/22,Hamilton,Richard Rodgers Theatre,202.03,449,10656,1324,8,0
11,1493705.1,-79196.25,99.53,3.25,7/3/22,Harry Potter and the Cursed Child,Lyric Theatre,115.66,276.5,12915,1622,8,0
12,1380760.25,0,94.41,0,7/3/22,Into the Woods,St. James Theatre,122.68,0,11255,1703,0,7
13,2162416,45180,98.99,-0.69,7/3/22,The Lion King,Minskoff Theatre,161,199,13431,1696,8,0
14,728171.32,-68665.18,95.47,7.96,7/3/22,Macbeth,Longacre Theatre,90.72,473,8027,1051,8,0
15,193650,-57521,58.02,-1.93,7/3/22,The Minutes,Studio 54,71.48,195,2709,667,7,0
