activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025050700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,1,2,2,1,2,115000.0,48.818,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,905000,1,1,3,5,3,NA,26,>60%,8,10,1,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,4520,71.95,136200,39,294,1749,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025170503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,3,0,2,1,1,1,2,1,1,155000.0,37.129,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,405000,1,3,3,5,1,NA,89,48,8,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,9,,,1698,43.58,136200,67,400,268,39
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021402101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,3,0,2,1,1,2,2,1,2,205000.0,78.916,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,1205000,1,1,3,5,1,NA,138,50%-60%,8,8,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,3,1,,,3593,20.73,136200,133,1122,1427,74
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023530200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Free Form Text Only,White,Male,1,0,2,1,1,2,2,1,2,75000.0,75.4,8,1.67,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,555000,1,1,3,5,2,NA,40,20%-<30%,8,10,,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3983,20.94,136200,69,761,1599,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025170102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,1,2,2,1,2,255000.0,79.022,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,845000,1,1,3,5,2,NA,60,50%-60%,8,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5015,62.55,136200,72,1054,1363,69
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021418201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,2,0,2,1,1,1,2,1,2,405000.0,59.524,8,1.36,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,107,41,8,10,2,,,,,5,,,,,2,4,22,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6335,39.89,136200,98,1175,1298,47
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021456301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,2,0,2,1,1,1,2,1,2,105000.0,44.903,7.75,1.08,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,111,41,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,2017,55.88,136200,65,492,659,69
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023506104,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,2,2,1,2,105000.0,76.178,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,377,<20%,8,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,1,9,,,4148,6.32,136200,126,1321,1511,57
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021414200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,1,2,745000.0,77.895,7.5,0.92,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,955000,1,1,3,5,1,NA,225,40,8,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7549,32.73,136200,171,2318,2328,43
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023505103,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,2,2,1,2,505000.0,73.502,7.75,1.24,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,1075000,1,1,3,5,1,NA,317,20%-<30%,8,8,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,6,,,,,10,,,,2636,6.34,136200,207,1233,1303,64
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023504102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,2,2,1,2,405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,1500,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,5733,8.06,136200,167,1599,1845,48
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021413100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,205000.0,61.601,7.75,1.76,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,815000,1,1,3,5,3,NA,85,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,6494,22.1,136200,110,1427,1811,60
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023504102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,405000.0,53.797,7.75,1.08,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,1925000,1,1,3,5,1,NA,1396,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5733,8.06,136200,167,1599,1845,48
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023541100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,1,2,405000.0,46.688,7.5,1.2,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,177,38,8,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,5717,7.5,136200,116,1759,1985,36
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023525104,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,2,2,1,2,255000.0,77.095,7.5,0.92,2,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,114,42,8,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6765,12.46,136200,122,2003,2141,43
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023501101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,1,2,1005000.0,66.667,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,1505000,1,1,3,5,1,NA,193,50%-60%,8,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,1,,,,3516,7.08,136200,198,1070,1238,69
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021457200,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,2,2,1,2,1005000.0,61.978,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,3005000,1,1,3,5,1,NA,150,>60%,8,10,2,,,,,5,,,,,2,4,21,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5969,16.49,136200,192,1800,1847,65
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021420202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,1,2,2,1,2,105000.0,69.722,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,80,50%-60%,8,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,1,,,,7404,76.55,136200,86,1489,1540,52
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023530700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,1,2,545000.0,80,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,81,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,4,1,,,5947,7.48,136200,108,2532,3128,18
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025010600,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,2,2,1,2,805000.0,69.554,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,2855000,1,1,3,5,1,NA,500,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,1,,,3529,29.95,136200,187,368,150,39
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025100900,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,885000.0,37.18,5.1,NA,3,NA,NA,NA,NA,NA,300,NA,18,2,1,1,2,2385000,1,3,3,5,25-49,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4148,76.06,136200,88,1086,1440,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023509102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,465000.0,48.43,7.23,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,955000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,6124,8.44,136200,106,2070,2660,53
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021417703,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,2,1,305000.0,90,9,NA,3,NA,NA,NA,NA,NA,6,NA,1,2,1,1,2,755000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3004,44.44,136200,33,154,243,45
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021456402,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2365000.0,80,6.72,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,2955000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5542,28.85,136200,117,1926,2031,50
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025140300,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,6105000.0,51.33,4.86,NA,3,NA,NA,NA,NA,NA,300,NA,36,2,1,1,2,11905000,1,3,3,5,50-99,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,6843,86.56,136200,63,1286,2482,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021417703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,375000.0,90,6.69,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,755000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3004,44.44,136200,33,154,243,45
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025160501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,885000.0,80,6.75,NA,3,NA,NA,NA,NA,NA,30,NA,NA,2,1,1,2,1105000,1,3,3,5,3,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,6105,87.99,136200,73,633,1473,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023530802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,855000.0,75,6.79,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,1135000,1,3,3,5,4,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4634,8.87,136200,96,1530,2628,54
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025040401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,685000.0,44.3,7.6,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,1535000,1,3,3,5,3,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,2922,24.5,136200,117,494,745,60
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025160400,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,9205000.0,79,6.63,NA,3,NA,NA,NA,NA,NA,24,NA,NA,2,1,1,2,9055000,1,3,3,5,25-49,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3878,78.93,136200,54,122,628,52
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025081302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1125000.0,72.58,7.44,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,1555000,1,3,3,5,3,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3080,91.72,136200,21,50,194,57
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025080100,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,6975000.0,59.13,7.21,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,1,2,11805000,1,3,3,5,25-49,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,2900,80.28,136200,46,203,633,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25023,25023530500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,405000.0,69.01,6.84,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,585000,1,3,3,5,2,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5744,12.12,136200,89,1555,1972,66
2024,X8V2II80XTQHRH7NCB19,14454,MA,25021,25021417501,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1405000.0,73.68,6.41,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,1905000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5291,55.98,136200,96,1159,1808,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025180400,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1.4905E7,59.6,7.22,NA,3,NA,NA,NA,NA,NA,84,NA,1,2,1,1,2,25005000,1,3,3,5,50-99,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,1928,19.4,136200,115,405,693,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025082100,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1.1105E7,70.1,4.97,NA,3,NA,NA,NA,NA,NA,42,NA,NA,2,1,1,2,9845000,1,3,3,5,25-49,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5224,96.86,136200,25,391,799,79
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025082100,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,6905000.0,70.1,4.97,NA,3,NA,NA,NA,NA,NA,32,NA,NA,2,1,1,2,9845000,1,3,3,5,25-49,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5224,96.86,136200,25,391,799,79
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025000301,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2015000.0,58.26,6.49,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,3455000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3136,29.27,136200,97,404,892,59
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025100400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,1,765000.0,65.15,7.32,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,1185000,1,3,3,5,3,NA,NA,NA,1,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,1,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5068,84.85,136200,84,962,1762,0
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025091900,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,7205000.0,68.48,6.72,NA,3,NA,NA,NA,NA,NA,21,NA,NA,2,1,1,2,7805000,1,3,3,5,25-49,100,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4278,96.66,136200,54,593,1310,77
2024,X8V2II80XTQHRH7NCB19,14454,MA,25025,25025090400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,285000.0,18.49,6.55,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,1205000,1,3,3,5,4,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4101,95.9,136200,45,626,1321,0
2024,254900PWTPCOI9QU5G90,14454,NA,25021,25021415103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,1,1,1,1,1111,1111,1111,255000.0,Exempt,Exempt,-0.448,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,186,Exempt,1111,1111,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,35-44,No,No,1111,1111,1111,,,,,10,,,,4749,30.03,136200,108,1228,1049,44
2024,254900PWTPCOI9QU5G90,14454,NA,25021,25021413202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,1111,1111,1111,395000.0,Exempt,Exempt,NA,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,123,Exempt,1111,1111,2,,,,,5,,,,,2,4,22,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1111,1111,1111,,,,,10,,,,2093,20.31,136200,114,523,679,65
2024,254900PWTPCOI9QU5G90,14454,NA,25021,25021411302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,1111,1111,1111,555000.0,Exempt,Exempt,-0.562,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,296,Exempt,1111,1111,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1111,1111,1111,,,,,10,,,,3523,17.2,136200,105,1116,1213,43
2024,254900PWTPCOI9QU5G90,14454,NA,25021,25021415103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,1111,1111,1111,525000.0,Exempt,Exempt,NA,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,234,Exempt,1111,1111,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1111,1111,1111,,,,,10,,,,4749,30.03,136200,108,1228,1049,44
2024,254900PWTPCOI9QU5G90,14454,NA,25021,25021415202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,1,1,1,1,1111,1111,1111,255000.0,Exempt,Exempt,-0.609,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,70,Exempt,1111,1111,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1111,1111,1111,,,,,10,,,,3263,22.65,136200,88,837,880,54
2024,254900PWTPCOI9QU5G90,14454,NA,25021,25021443104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,1111,1111,1111,725000.0,Exempt,Exempt,NA,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,230,Exempt,1111,1111,2,,,,,3,,,,,2,2,21,,,,,6,,,,,2,2,1,3,2,2,35-44,25-34,No,No,1111,1111,1111,,,,,10,,,,4763,14.95,136200,106,1529,1773,42
2024,254900PWTPCOI9QU5G90,14454,NA,25023,25023525104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,1111,1111,1111,535000.0,Exempt,Exempt,-0.904,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,147,Exempt,1111,1111,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1111,1111,1111,,,,,10,,,,6765,12.46,136200,122,2003,2141,43
