as_of_year,respondent_id,agency_name,agency_abbr,agency_code,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,preapproval_name,preapproval,action_taken_name,action_taken,msamd_name,msamd,state_name,state_abbr,state_code,county_name,county_code,census_tract_number,applicant_ethnicity_name,applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_race_name_2,applicant_race_2,applicant_race_name_3,applicant_race_3,applicant_race_name_4,applicant_race_4,applicant_race_name_5,applicant_race_5,co_applicant_race_name_1,co_applicant_race_1,co_applicant_race_name_2,co_applicant_race_2,co_applicant_race_name_3,co_applicant_race_3,co_applicant_race_name_4,co_applicant_race_4,co_applicant_race_name_5,co_applicant_race_5,applicant_sex_name,applicant_sex,co_applicant_sex_name,co_applicant_sex,applicant_income_000s,purchaser_type_name,purchaser_type,denial_reason_name_1,denial_reason_1,denial_reason_name_2,denial_reason_2,denial_reason_name_3,denial_reason_3,rate_spread,hoepa_status_name,hoepa_status,lien_status_name,lien_status,edit_status_name,edit_status,sequence_number,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units,application_date_indicator
2017,451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,650,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7151,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,186,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5067,9.319999695,84000,191.1100006,1507,1650,
2017,37-1542226,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,435,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3373,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,101,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5568,14.48999977,104800,96.84999847,1228,1709,
2017,90253,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,318,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2081.01,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,155,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5060,17,104800,93.38999939,1419,1943,
2017,04-3243815,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,450,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3534,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,127,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,2888,53.43000031,104800,64.80000305,509,644,
2017,2590037,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,129,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3662.01,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,117,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3423,13.26000023,104800,231.6600037,1187,1359,
2017,592448,Federal Reserve System,FRS,2,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,92,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7573,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,28,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,2635,46.72000122,84000,36.72000122,212,1106,
2017,04-2992161,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,278,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3743,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,218,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3632,20.20999908,104800,215.1300049,1104,1223,
2017,23620,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,297,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4021.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,195,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3389,16.76000023,94300,98.08999634,1029,1391,
2017,7197000003,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,94,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2082,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,26,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5392,10.85000038,104800,92.36000061,1671,1779,
2017,36-4327855,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,192,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3831.01,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,109,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3408,54.31000137,104800,40.13999939,347,576,
2017,17870,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,274,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3681.02,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,76,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3745,28.56999969,104800,113.75,1228,1398,
2017,121679,Federal Reserve System,FRS,2,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,660,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4061.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,131,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5720,8.569999695,94300,157.2899933,1609,1758,
2017,451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,158,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2066,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,Black or African American,3,,,,,,,,,Male,1,Female,2,149,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4008,46.22999954,104800,72.72000122,656,1434,
2017,24224,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,260,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4172,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,71,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,8335,49.31999969,94300,97.87000275,1660,2378,
2017,451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,445,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3593,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,220,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7314,19.54999924,104800,159.7899933,2038,2556,
2017,722777,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,285,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3373,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,104,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5568,14.48999977,104800,96.84999847,1228,1709,
2017,75-2921540,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,329,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Plymouth County,23,5081.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,96,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,6714,9.680000305,94300,110.9599991,1831,2077,
2017,7197000003,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,164,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7363,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,156,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,2582,6.550000191,84000,101.0599976,841,966,
2017,480228,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,183,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4203.02,Not Hispanic or Latino,2,No co-applicant,5,Black or African American,3,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,98,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,8529,70.44000244,94300,69.88999939,1956,2181,
2017,23621,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,150,Not applicable,3,Loan originated,1,Springfield - MA,44140,Massachusetts,MA,25,Hampden County,13,8133.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,196,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7487,7.849999905,66600,169.7599945,2241,2515,
2017,67278,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,320,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7502,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,128,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7411,6.980000019,84000,133.1799927,2226,2679,
2017,67709,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,305,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4196,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,161,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7307,17.44000053,94300,124.2300034,2033,1995,
2017,23287,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,130,Not applicable,3,Loan originated,1,,,Massachusetts,MA,25,Dukes County,7,2004,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,95,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4150,9.880000114,80000,110.1999969,1297,4563,
2017,722777,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,394,Preapproval was not requested,2,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4176.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Asian,2,,,,,,,,,Asian,2,,,,,,,,,Male,1,Female,2,103,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5466,37.84999847,94300,92.26999664,1087,1605,
2017,23216,Office of the Comptroller of the Currency,OCC,1,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,300,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Suffolk County,25,1304.04,Not Hispanic or Latino,2,Hispanic or Latino,1,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,112,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3337,37.43000031,94300,95.52999878,775,936,
2017,20-8921389,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,159,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7575,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,86,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4256,24.95000076,84000,93.97000122,1170,1657,
2017,26467,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,79,Not applicable,3,Loan originated,1,"Providence, Warwick - RI, MA",39300,Massachusetts,MA,25,Bristol County,5,6516,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,30,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4158,46.58000183,74500,72.51999664,971,1694,
2017,852218,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,400,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4161.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,125,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5675,17.43000031,94300,184.8999939,1488,1758,
2017,90175,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,124,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4151.02,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,45,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7981,20.52000046,94300,108.6200027,2402,2474,
2017,36-4327855,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,275,Preapproval was not requested,2,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2063,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,80,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4082,73.26999664,104800,59.66999817,579,1158,
2017,26555,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,86,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4133,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,63,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4911,15.65999985,94300,129.5200043,1340,1601,
