,ORIGIN,DEST,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH,iata_x,name_x,city_x,country_x,lat_x,lon_x,tz_x,iata_y,name_y,city_y,subd_y,country_y,lat_y,lon_y,tz_y,passlog
9458,SNA,LAX,16.0,715.0,193804,167596,8433,56,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,LAX,Los Angeles International Airport,Los Angeles,California,US,33.94249639,-118.4080486,America/Los_Angeles,6.5722825426940075
9459,SNA,MAF,1.0,119.0,14908,13158,612,3,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MAF,Midland International Air And Space Port Airport,Midland,Texas,US,31.94252778,-102.2019167,America/Chicago,4.77912349311153
9460,SNA,MCI,2.0,286.0,29816,26396,1228,7,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MCI,Kansas City International Airport,Kansas City,Missouri,US,39.29761111,-94.71388889,America/Chicago,5.655991810819852
9461,SNA,MDT,1.0,108.0,14908,13230,612,7,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MDT,Harrisburg International Airport,Harrisburg,Pennsylvania,US,40.19319167,-76.76261917,America/New_York,4.68213122712422
9462,SNA,MDW,206.0,25752.0,134172,119088,5518,39,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MDW,Chicago Midway International Airport,Chicago,Illinois,US,41.78597222,-87.75241667,America/Chicago,10.156267572978644
9463,SNA,MEM,1.0,181.0,14908,13244,622,4,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MEM,Memphis International Airport,Memphis,Tennessee,US,35.04241139,-89.97667917,America/Chicago,5.198497031265826
9464,SNA,MFR,65.0,8678.0,223620,198960,10442,71,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MFR,Rogue Valley International - Medford Airport,Medford,Oregon,US,42.37496472,-122.8732875,America/Los_Angeles,9.068546366358296
9465,SNA,MIA,1.0,69.0,14908,13303,622,4,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MIA,Miami International Airport,Miami,Florida,US,25.79536111,-80.29011583,America/New_York,4.23410650459726
9466,SNA,MSN,1.0,144.0,14908,13485,838,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MSN,Dane County Regional/Truax Field,Madison,Wisconsin,US,43.13987914,-89.33750447,America/Chicago,4.969813299576001
9467,SNA,MSO,29.0,3181.0,89448,80916,4180,13,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MSO,Missoula Montana Airport,Missoula,Montana,US,46.91630556,-114.0905556,America/Denver,8.064950891749143
9468,SNA,MSP,484.0,48670.0,193804,175331,8862,56,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,Minnesota,US,44.88197222,-93.22177778,America/Chicago,10.7928181028275
9469,SNA,OAK,1909.0,219312.0,611228,565636,28190,190,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,OAK,Metro Oakland International Airport,Oakland,California,US,37.72125,-122.2211389,America/Los_Angeles,12.298250652471163
9470,SNA,OGG,1.0,92.0,14908,13830,612,1,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,OGG,Kahului Airport,Kahului,Hawaii,US,20.89864861,-156.4304586,Pacific/Honolulu,4.5217885770490405
9471,SNA,OKC,2.0,313.0,29816,27702,1228,11,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,OKC,Will Rogers World Airport,Oklahoma City,Oklahoma,US,35.39307403,-97.60076172,America/Chicago,5.746203190540153
9472,SNA,ONT,8.0,1253.0,89448,83346,4130,30,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ONT,Ontario International Airport,Ontario,California,US,34.05601417,-117.6011875,America/Los_Angeles,7.133295954896068
9473,SNA,ORD,1537.0,196004.0,432332,403970,18910,138,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,12.185890346167676
9474,SNA,PDX,1.0,75.0,14908,14057,673,3,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,PDX,Portland International Airport,Portland,Oregon,US,45.58870886,-122.5968694,America/Los_Angeles,4.31748811353631
9475,SNA,PHL,3.0,167.0,44724,42300,1943,11,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,PHL,Philadelphia International Airport,Philadelphia,Pennsylvania,US,39.87208389,-75.24066306,America/New_York,5.117993812416755
9476,SNA,PHX,2747.0,316483.0,894480,846420,40622,296,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,PHX,Phoenix Sky Harbor International Airport,Phoenix,Arizona,US,33.43427778,-112.0115833,America/Phoenix,12.66502480664355
9477,SNA,PIT,2.0,204.0,29816,28244,1311,10,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,PIT,Pittsburgh International Airport,Pittsburgh,Pennsylvania,US,40.49141667,-80.23269444,America/New_York,5.318119993844216
9478,SNA,PVU,85.0,13219.0,163988,157454,7654,44,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,PVU,Provo Municipal Airport,Provo,Utah,US,40.21916667,-111.7233611,America/Denver,9.4894104675794
9479,SNA,RFD,1.0,90.0,14908,14512,612,2,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,RFD,Chicago/Rockford International Airport,Chicago/Rockford,Illinois,US,42.19536111,-89.09722222,America/Chicago,4.499809670330265
9480,SNA,RNO,2.0,209.0,14908,14570,612,1,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,RNO,Reno/Tahoe International Airport,Reno,Nevada,US,39.49911111,-119.7681111,America/Los_Angeles,5.342334251964811
9481,SNA,ROC,1.0,119.0,14908,14576,612,7,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ROC,Frederick Douglass/Greater Rochester International Airport,Rochester,New York,US,43.11914361,-77.67186889,America/New_York,4.77912349311153
9482,SNA,SAN,1.0,15.0,14908,14679,612,7,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SAN,San Diego International Airport,San Diego,California,US,32.73356278,-117.1896633,America/Los_Angeles,2.70805020110221
9483,SNA,SAT,3.0,380.0,44724,44049,1842,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SAT,San Antonio International Airport,San Antonio,Texas,US,29.53395833,-98.46905694,America/Chicago,5.940171252720432
9484,SNA,SEA,776.0,69303.0,208712,206458,9484,65,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SEA,Seattle-Tacoma International Airport,Seattle,Washington,US,47.44988889,-122.3117778,America/Los_Angeles,11.146243474284297
9485,SNA,SFO,2375.0,181121.0,581412,576069,25754,176,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SFO,San Francisco International Airport,San Francisco,California,US,37.61880556,-122.3754167,America/Los_Angeles,12.106920595183126
9486,SNA,SJC,1999.0,209410.0,357792,355944,16139,108,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SJC,Norman Y Mineta San Jose International Airport,San Jose,California,US,37.36299472,-121.9286206,America/Los_Angeles,12.252049331770198
9487,SNA,SLC,1404.0,157159.0,521780,520415,23982,164,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SLC,Salt Lake City International Airport,Salt Lake City,Utah,US,40.78839333,-111.9777733,America/Denver,11.965013310709928
9488,SNA,SMF,1722.0,192783.0,447240,446790,20428,135,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,SMF,Sacramento International Airport,Sacramento,California,US,38.69544444,-121.5907778,America/Los_Angeles,12.169320482997144
9489,SNA,STL,127.0,15862.0,104356,105112,4286,22,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,STL,St Louis Lambert International Airport,St Louis,Missouri,US,38.74869822,-90.37002572,America/Chicago,9.671681590643265
9490,SNA,STS,178.0,10210.0,104356,105161,4711,32,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,STS,Charles M Schulz - Sonoma County Airport,Santa Rosa,California,US,38.50969444,-122.8128889,America/Los_Angeles,9.231122911158712
9491,SPI,AVL,1.0,9.0,14952,10431,629,8,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,AVL,Asheville Regional Airport,Asheville,North Carolina,US,35.43611306,-82.5420475,America/New_York,2.1972245773362196
9492,SPI,AZA,64.0,8913.0,194376,136058,9042,51,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,AZA,Phoenix-Mesa Gateway Airport,Phoenix,Arizona,US,33.30782389,-111.6554592,America/Phoenix,9.095266164130717
9493,SPI,DFW,30.0,1041.0,14952,11298,631,8,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,6.947937068614969
9495,SPI,ORD,92.0,3853.0,74760,69650,3189,32,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,8.256607344626158
9496,SPI,PGD,82.0,12981.0,119616,112656,5552,36,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,PGD,Punta Gorda Airport,Punta Gorda,Florida,US,37.7789092,-85.4941891,America/Florida,9.471242028892995
9497,SPI,SFB,1.0,182.0,14952,14761,694,2,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,SFB,Orlando Sanford International Airport,Orlando,Florida,US,28.77717806,-81.23491389,America/New_York,5.204006687076795
9498,SPI,SPS,1.0,23.0,14952,14960,631,8,SPI,Abraham Lincoln Capital Airport,Springfield,US,39.84461361,-89.67754667,America/Chicago,SPS,Sheppard Afb/Wichita Falls Municipal Airport,Wichita Falls,Texas,US,33.98880056,-98.4919025,America/Chicago,3.1354942159291497
9499,SPN,GUM,256.0,29958.0,119640,96128,4912,36,SPN,Francisco C Ada/Saipan International Airport,Saipan Island,MP,15.12024861,145.7299864,Pacific/Saipan,GUM,Guam International Airport,Guam,,GU,13.48395067,144.7971271,Pacific/Guam,10.307551679728665
9500,SPS,DAL,1.0,140.0,14960,11259,612,8,SPS,Sheppard Afb/Wichita Falls Municipal Airport,Wichita Falls,US,33.98880056,-98.4919025,America/Chicago,DAL,Dallas Love Field,Dallas,Texas,US,32.84594472,-96.85087667,America/Chicago,4.941642422609304
9501,SPS,DFW,16.0,1797.0,164560,124278,7177,63,SPS,Sheppard Afb/Wichita Falls Municipal Airport,Wichita Falls,US,33.98880056,-98.4919025,America/Chicago,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,7.493873886783559
9502,SRQ,ABE,73.0,11096.0,134874,91215,6229,38,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,ABE,Lehigh Valley International Airport,Allentown,Pennsylvania,US,40.65236278,-75.44040583,America/New_York,9.314339961994667
9503,SRQ,ATL,1732.0,263750.0,719328,499056,32396,231,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,12.482756963772413
9504,SRQ,ATW,46.0,7188.0,89916,62448,4164,33,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,ATW,Appleton International Airport,Appleton,Wisconsin,US,44.25809306,-88.51907222,America/Chicago,8.88016824790345
9505,SRQ,AUS,47.0,6579.0,119888,83384,5306,38,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,AUS,Austin-Bergstrom International Airport,Austin,Texas,US,30.19452722,-97.66987611,America/Chicago,8.791638037085997
9506,SRQ,AVL,63.0,8112.0,209804,146034,9740,63,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,AVL,Asheville Regional Airport,Asheville,North Carolina,US,35.43611306,-82.5420475,America/New_York,9.001099725830965
9507,SRQ,BHM,2.0,178.0,29972,21198,1306,11,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,Alabama,US,33.56388889,-86.75230556,America/Chicago,5.181783550292085
9508,SRQ,BLV,66.0,9759.0,134874,96084,6250,39,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,BLV,Scott Afb/Midamerica St Louis Airport,Belleville,Illinois,US,38.54517306,-89.83518556,America/Chicago,9.18594521514146
9509,SRQ,BNA,495.0,61057.0,479552,342176,22022,130,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,11.019563133080542
9510,SRQ,BOS,215.0,33885.0,314706,225141,14627,73,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,42.36294444,-71.00638889,America/New_York,10.430727717570214
9511,SRQ,BWI,712.0,98288.0,479552,346272,22105,136,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,Maryland,US,39.17572833,-76.66899111,America/New_York,11.49565722340371
9512,SRQ,CAK,56.0,9672.0,89916,65244,4164,33,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CAK,Akron-Canton Regional Airport,Akron,Ohio,US,40.91505556,-81.44363889,America/New_York,9.176990392294629
9513,SRQ,CHA,1.0,141.0,14986,10980,612,2,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CHA,Lovell Field,Chattanooga,Tennessee,US,35.03519444,-85.20355556,America/New_York,4.948759890378168
9514,SRQ,CID,65.0,9575.0,119888,88024,5552,36,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CID,The Eastern Iowa Airport,Cedar Rapids,Iowa,US,41.88468858,-91.71079861,America/Chicago,9.166910814048848
9515,SRQ,CLE,23.0,3710.0,134874,99378,6004,31,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CLE,Cleveland-Hopkins International Airport,Cleveland,Ohio,US,41.40940694,-81.85469111,America/New_York,8.21878715560148
9516,SRQ,CLT,553.0,69417.0,359664,265368,16242,115,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CLT,Charlotte/Douglas International Airport,Charlotte,North Carolina,US,35.21375,-80.94905556,America/New_York,11.147887073270219
9517,SRQ,CMH,107.0,14098.0,194818,143858,8640,46,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CMH,John Glenn Columbus International Airport,Columbus,Ohio,US,39.99694667,-82.89215917,America/New_York,9.553788222333822
9518,SRQ,CVG,145.0,24006.0,269748,201474,12188,73,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,CVG,Cincinnati/Northern Kentucky International Airport,Covington,Kentucky,US,39.0488375,-84.66782083,America/New_York,10.08605907808529
9519,SRQ,DAL,83.0,9882.0,134874,101331,5510,39,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,DAL,Dallas Love Field,Dallas,Texas,US,32.84594472,-96.85087667,America/Chicago,9.198470199405696
9520,SRQ,DCA,242.0,24753.0,239776,180448,10889,62,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,DCA,Ronald Reagan Washington Ntl Airport,Washington,Dist. Of Columbia,US,38.85144028,-77.03772139,America/New_York,10.116701972772454
9521,SRQ,DEN,151.0,17691.0,194818,146796,8884,40,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,9.780811314668615
9522,SRQ,DFW,238.0,29767.0,359664,271152,16373,115,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,10.301155676342068
9523,SRQ,DSM,69.0,10248.0,119888,91384,5552,36,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,DSM,Des Moines International Airport,Des Moines,Iowa,US,41.53397278,-93.66307222,America/Chicago,9.234837843576571
9524,SRQ,DTW,87.0,13103.0,209804,160062,10269,41,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,DTW,Detroit Metro Wayne County Airport,Detroit,Michigan,US,42.21244444,-83.35338889,America/New_York,9.480596490604585
9525,SRQ,EWR,776.0,69925.0,734314,569282,34391,181,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,EWR,Newark Liberty International Airport,Newark,New Jersey,US,40.69247983,-74.16868678,America/New_York,11.15517851807016
9527,SRQ,FLL,7.0,1083.0,104902,81879,4783,29,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,Florida,US,26.07166667,-80.14969444,America/New_York,6.9874902470009905
9528,SRQ,FNT,122.0,19545.0,119888,93768,5552,36,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,FNT,Bishop International Airport,Flint,Michigan,US,42.96547222,-83.74475,America/New_York,9.880474778227056
9529,SRQ,FWA,68.0,10489.0,119888,94584,5552,36,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,US,27.39544444,-82.55438889,America/New_York,FWA,Fort Wayne International Airport,Fort Wayne,Indiana,US,40.97847222,-85.19516667,America/New_York,9.258082367961604
